cliente_ID,desistencia,genero,idade_>=_65,tem_parceiro,tem_dependentes
5726-CVNYA,No,Female,0,Yes,Yes
5727-MYATE,No,Male,0,Yes,Yes
5729-KLZAR,Yes,Female,0,Yes,Yes
5730-DBDSI,No,Male,0,No,No
5730-RIITO,No,Female,1,No,No
5732-IKGQH,No,Male,1,Yes,No
5734-EJKXG,No,Female,0,No,No
5736-YEJAX,No,Male,0,No,Yes
5740-YHGTW,No,Male,0,Yes,Yes
5743-KHMNA,No,Male,0,No,No
5747-PMBSQ,Yes,Male,1,Yes,No
5748-RNCJT,Yes,Male,0,No,No
5751-USDBL,No,Male,0,Yes,Yes
5753-QQWPW,No,Female,0,No,No
5756-JYOJT,No,Female,0,No,No
5756-OZRIO,No,Male,1,Yes,No
5759-RCVCB,Yes,Female,0,No,No
5760-FXFVO,No,Male,0,No,No
5760-IFJOZ,No,Male,0,No,No
5760-WRAHC,No,Female,1,No,No
5761-BYYZA,,Female,0,Yes,Yes
5762-TJXGK,No,Female,0,No,No
5766-FTRTS,No,Male,0,Yes,No
5766-RLNAM,,Male,0,Yes,No
5766-XQXMQ,Yes,Female,0,No,No
5766-ZJYBB,Yes,Male,0,No,No
5774-QPLTF,No,Male,0,Yes,Yes
5774-XZTQC,No,Female,0,Yes,Yes
5777-KJIRB,No,Female,0,No,No
5777-ZPQNC,No,Female,0,No,No
5778-BVOFB,No,Female,0,No,No
5780-INQIK,No,Female,0,No,No
5781-BKHOP,No,Female,0,Yes,No
5781-RFZRP,No,Male,0,Yes,No
5787-KXGIY,No,Male,0,Yes,No
5788-YPOEG,No,Female,0,Yes,Yes
5789-LDFXO,No,Male,0,No,No
5791-KAJFD,No,Female,0,Yes,Yes
5792-JALQC,No,Female,1,No,No
5793-YOLJN,No,Female,0,Yes,Yes
5795-BKOYE,No,Female,0,Yes,Yes
5795-KTGUD,No,Female,0,Yes,No
5797-APWZC,Yes,Female,0,No,No
5799-JRCZO,No,Female,0,No,Yes
5802-ADBRC,No,Female,0,Yes,No
5803-NQJZO,No,Male,0,Yes,No
5804-HYIEZ,No,Male,0,Yes,Yes
5804-JMYIO,No,Female,0,Yes,Yes
5804-LEPIM,Yes,Female,1,No,No
5808-TOTXO,No,Female,0,No,Yes
5811-IWXYM,No,Female,0,Yes,Yes
5813-UECBU,Yes,Male,1,No,No
5815-HGGHV,No,Male,0,Yes,No
5816-JMLGY,No,Female,0,Yes,Yes
5816-QVHRX,No,Female,0,No,No
5816-SCGFC,No,Female,1,No,No
5820-PTRYM,No,Female,1,Yes,No
5821-MMEIL,No,Female,0,Yes,No
5825-XJOCM,No,Male,0,No,Yes
5827-MWCZK,No,Male,0,Yes,Yes
5828-AVIPD,Yes,Male,0,Yes,Yes
5828-DWPIL,No,Male,1,Yes,No
5829-NVSQN,No,Female,0,Yes,No
5832-EXGTT,No,Male,0,Yes,Yes
5832-TRLPB,No,Male,0,No,No
5832-XKAES,Yes,Male,0,No,No
5834-ASPWA,Yes,Male,0,No,No
5835-BEQEU,Yes,Male,0,No,No
5837-LXSDN,No,Female,0,Yes,Yes
5839-SUYVZ,No,Male,0,No,No
5840-NVDCG,No,Female,0,Yes,Yes
5842-POCOP,Yes,Female,0,Yes,No
5843-TTHGI,No,Female,0,No,No
5844-QVTAT,No,Female,0,Yes,Yes
5845-BZZIB,No,Male,0,Yes,Yes
5846-ABOBJ,No,Male,0,Yes,No
5846-NEQVZ,No,Male,0,Yes,Yes
5846-QFDFI,No,Female,0,Yes,Yes
5847-MXBEO,No,Male,0,No,No
5848-FHRFC,No,Female,0,No,No
5849-ASHZJ,No,Male,0,No,Yes
5850-BDWCY,No,Female,0,No,No
5854-KSRBJ,No,Male,0,Yes,Yes
5855-EIBDE,No,Female,0,Yes,No
5857-TYBCJ,No,Male,1,Yes,No
5857-XRECV,No,Female,0,No,Yes
5858-EAFCZ,No,Male,0,No,No
5859-HZYLF,No,Male,0,Yes,Yes
5862-BRIXZ,No,Male,0,No,No
5863-OOKCL,No,Female,0,No,No
5868-CZJDR,Yes,Male,0,No,Yes
5868-YTYKS,No,Male,0,No,Yes
5868-YWPDW,Yes,Male,1,Yes,No
5871-DGTXZ,No,Male,0,No,No
5872-OEQNH,No,Female,0,No,No
5875-YPQFJ,Yes,Male,0,No,No
5876-HZVZM,Yes,Female,0,Yes,Yes
5876-QMYLD,No,Female,0,Yes,Yes
5879-HMFFH,No,Female,0,Yes,No
5879-SESNB,No,Female,0,No,No
5882-CMAZQ,No,Female,0,Yes,Yes
5883-GTGVD,Yes,Male,0,No,No
5884-FBCTL,No,Female,0,Yes,Yes
5884-GCYMI,Yes,Male,0,No,No
5886-VLQVU,No,Male,0,Yes,No
5887-IKKYO,No,Male,0,Yes,Yes
5888-TLMCL,,Female,0,Yes,Yes
5889-JTMUL,Yes,Female,1,Yes,No
5889-LFOLL,Yes,Female,0,No,No
5893-KCLGT,No,Female,0,No,Yes
5893-PYOLZ,No,Male,0,No,No
5895-QSXOD,No,Male,0,No,No
5896-NPFWW,Yes,Male,0,Yes,Yes
5897-ZYEKH,No,Female,1,Yes,No
5898-IGSLP,No,Male,0,Yes,Yes
5899-MQZZL,Yes,Female,0,No,No
5899-OUVKV,No,Male,0,No,No
5902-WBLSE,No,Female,0,Yes,Yes
5906-BFOZT,No,Male,0,No,No
5906-CVLHP,Yes,Female,0,Yes,Yes
5906-DVAPM,No,Female,0,Yes,Yes
5908-QMGOE,Yes,Male,1,No,No
5909-ECHUI,Yes,Female,0,No,No
5913-INRQV,No,Male,1,Yes,No
5914-DVBWJ,Yes,Female,1,No,No
5914-GXMDA,No,Female,0,Yes,No
5914-XRFQB,No,Male,0,Yes,No
5915-ANOEI,No,Male,0,Yes,No
5915-DGNVC,No,Female,0,Yes,No
5916-QEWPT,No,Female,0,Yes,No
5917-HBSDW,No,Female,0,Yes,Yes
5917-RYRMG,No,Male,1,No,No
5918-VUKWP,No,Female,0,No,No
5919-TMRGD,Yes,Female,0,No,Yes
5919-VCZYM,No,Male,0,No,No
5921-NGYRH,No,Male,0,Yes,No
5922-ABDVO,Yes,Female,0,Yes,No
5923-GXUOC,Yes,Male,0,No,No
5924-IFQTT,No,Male,0,Yes,Yes
5924-SNGKP,No,Female,0,No,Yes
5928-QLDHB,No,Male,0,No,No
5930-GBIWP,No,Male,0,No,No
5931-FLJJF,Yes,Male,1,Yes,No
5934-RMPOV,No,Female,0,No,Yes
5934-TSSAU,No,Female,0,Yes,Yes
5935-FCCNB,No,Female,1,No,No
5937-EORGB,No,Male,1,Yes,No
5939-SXWHM,No,Male,0,Yes,Yes
5939-XAIXZ,No,Female,0,No,No
5940-AHUHD,Yes,Male,0,No,No
5940-NFXKV,Yes,Male,0,Yes,Yes
5943-PWAPA,,Female,0,Yes,No
5944-UGLLK,No,Male,0,No,No
5945-AZYHT,No,Male,0,Yes,No
5947-SGKCL,No,Female,0,Yes,Yes
5948-UJZLF,No,Male,0,No,No
5949-EBSQK,Yes,Male,0,Yes,Yes
5949-HGVJL,No,Female,0,Yes,No
5949-XIKAE,Yes,Female,0,Yes,Yes
5950-AAAGJ,No,Male,0,No,No
5951-AOFIH,No,Male,0,No,No
5954-BDFSG,No,Female,0,No,No
5955-EPOAZ,No,Female,0,No,No
5955-ERIHD,Yes,Male,0,Yes,No
5956-VKDTT,Yes,Female,1,Yes,No
5956-YHHRX,No,Male,1,No,No
5959-BELXA,Yes,Male,1,No,No
5960-MVTUK,No,Male,0,No,No
5960-WPXQM,Yes,Male,0,No,No
5961-VUSRV,No,Female,0,No,No
5965-GGPRW,No,Male,0,Yes,Yes
5966-EMAZU,No,Male,0,Yes,No
5968-HYJRZ,No,Male,0,Yes,Yes
5968-VXZLG,No,Male,0,No,No
5968-XQIVE,No,Male,0,Yes,Yes
5970-GHJAW,No,Male,0,Yes,Yes
5973-EJGDP,No,Male,0,No,No
5975-BAICR,No,Male,0,Yes,Yes
5976-JCJRH,Yes,Male,0,Yes,No
5977-CKHON,No,Female,0,Yes,Yes
5980-BDHPY,No,Male,0,Yes,No
5980-NOPLP,Yes,Female,0,Yes,No
5981-ITEMU,Yes,Male,0,Yes,No
5981-ZVXOT,No,Female,1,No,No
5982-FPVQN,No,Female,0,Yes,Yes
5982-PSMKW,No,Female,0,Yes,Yes
5982-XMDEX,No,Female,0,No,No
5985-BEHZK,No,Female,1,Yes,No
5985-TBABQ,No,Female,0,No,No
5986-WWXDV,No,Male,0,No,Yes
5989-AXPUC,No,Female,0,Yes,No
5989-OMNJE,No,Female,0,Yes,Yes
5989-PGKJB,No,Female,0,No,No
5993-BQHEA,No,Male,0,No,No
5993-JSUWV,No,Female,0,No,No
5995-LFTLE,No,Male,0,No,No
5995-OIGLP,Yes,Male,0,No,No
5995-SNNEW,No,Male,1,Yes,No
5995-WWKKG,No,Female,0,No,No
5996-DAOQL,No,Male,0,No,No
5996-EBTKM,No,Female,0,Yes,Yes
5996-NRVXR,No,Male,1,Yes,No
5997-OPVFA,No,Male,0,Yes,No
5998-DZLYR,No,Female,0,Yes,No
5998-VVEJY,Yes,Male,0,No,No
5999-LCXAO,No,Female,0,No,No
6000-APYLU,Yes,Male,0,No,No
6000-UKLWI,No,Male,0,No,No
6005-OBZPH,Yes,Female,1,No,No
6007-TCTST,No,Female,0,Yes,Yes
6008-NAIXK,No,Male,1,No,No
6010-DDPPW,No,Male,0,Yes,No
6013-BHCAW,No,Male,0,Yes,Yes
6015-VVHHE,Yes,Female,1,No,No
6016-EJGNT,,Female,0,Yes,Yes
6016-LVTJQ,No,Female,0,Yes,Yes
6016-NXBNJ,No,Male,0,No,No
6016-QSKVI,,Male,0,No,No
6017-PPLPX,Yes,Male,0,Yes,Yes
6022-KOUQO,No,Female,0,Yes,Yes
6022-MXOMF,,Female,1,No,No
6022-UGGSO,Yes,Female,1,No,No
6023-GSSXW,No,Female,0,Yes,No
6023-YEBUP,Yes,Male,0,No,No
6024-RUGGH,No,Male,0,Yes,Yes
6029-CSMJE,No,Male,0,No,No
6029-WTIPC,Yes,Male,1,No,No
6030-REHUX,No,Female,1,Yes,No
6032-IGALN,Yes,Female,0,No,No
6032-KRXXO,Yes,Male,0,No,No
6034-YMTOB,No,Female,0,No,No
6034-ZRYCV,Yes,Female,0,Yes,No
6035-BXTTY,No,Female,1,No,No
6035-RIIOM,No,Female,0,No,No
6036-TTFYU,No,Female,0,Yes,No
6037-WPJRP,,Female,0,No,No
6038-GCYEC,Yes,Female,0,No,No
6039-RVSJV,,Female,0,No,No
6040-CGACY,No,Female,0,No,No
6047-SUHPR,No,Male,0,Yes,Yes
6047-YHPVI,Yes,Male,0,No,No
6048-NJXHX,No,Male,0,Yes,No
6048-QBXKL,No,Female,1,No,No
6048-UWKAL,No,Female,1,Yes,No
6050-FFXES,No,Female,0,Yes,No
6050-IJRHS,No,Female,0,Yes,Yes
6051-PTVNS,No,Female,0,Yes,Yes
6060-DRTNL,Yes,Female,1,No,No
6060-QBMGV,No,Male,0,Yes,No
6061-GWWAV,No,Male,0,No,Yes
6061-PQHMK,No,Female,0,No,No
6064-PUPMC,No,Male,0,Yes,Yes
6064-ZATLR,No,Female,0,No,No
6067-NGCEU,No,Female,0,No,No
6072-NUQCB,No,Male,0,Yes,Yes
6072-YUBLX,,Male,1,Yes,No
6075-QMNRR,No,Female,0,No,No
6075-SLNIL,No,Male,0,No,No
6077-BDPXA,No,Female,0,No,No
6078-VESFR,No,Male,1,Yes,No
6080-LNESI,No,Male,0,No,No
6080-TCMYC,No,Male,0,Yes,Yes
6082-GLJIX,No,Male,0,No,No
6082-OQFBA,No,Male,0,Yes,Yes
6086-ESGRL,Yes,Female,0,No,No
6087-MVHJH,Yes,Female,0,No,No
6087-YPWHO,No,Male,0,Yes,No
6088-BXMRG,No,Female,0,Yes,Yes
6092-QZVPP,No,Male,0,No,No
6094-ZIVKX,No,Female,0,No,No
6096-EGVTU,No,Female,0,Yes,Yes
6097-EQISJ,Yes,Female,0,Yes,Yes
6100-FJZDG,No,Male,0,Yes,Yes
6100-QQHEB,Yes,Male,0,Yes,Yes
6101-IMRMM,Yes,Male,0,No,Yes
6103-BOCOU,No,Female,0,No,No
6103-LIANB,No,Male,0,Yes,Yes
6103-QCKFX,No,Female,0,Yes,Yes
6108-OQZDQ,Yes,Female,0,Yes,Yes
6110-OHIHY,Yes,Male,0,No,No
6112-KTHFQ,No,Female,0,No,No
6114-TCFID,No,Female,0,No,No
6115-ZTBFQ,No,Female,0,Yes,No
6116-RFVHN,No,Female,0,Yes,No
6119-SPUDB,No,Male,0,No,No
6120-RJKLU,No,Female,1,Yes,No
6121-TNHBO,No,Female,1,No,No
6121-VZNQB,Yes,Female,0,No,No
6122-EFVKN,No,Male,0,No,Yes
6122-LJADA,No,Male,0,Yes,Yes
6124-ACRHJ,No,Female,0,No,No
6127-ISGTU,Yes,Female,0,Yes,No
6127-IYJOZ,No,Male,1,No,No
6128-AQBMT,No,Male,1,Yes,No
6128-CZOMY,Yes,Female,0,No,No
6128-DAFVY,No,Female,0,No,No
6131-FOYAS,No,Male,0,No,No
6131-IUNXN,No,Female,0,Yes,Yes
6131-JLWZM,No,Female,0,No,No
6133-OZILE,No,Female,0,No,No
6134-KWTBV,No,Male,0,No,No
6135-OZQVA,No,Female,0,No,No
6137-MFAJN,No,Female,0,No,No
6137-NICCO,No,Female,0,Yes,Yes
6139-ZZRBQ,No,Male,1,No,No
6140-QNRQQ,Yes,Male,0,No,No
6141-OOXUQ,Yes,Male,0,No,No
6142-VSJQO,Yes,Female,0,Yes,Yes
6143-JQKEA,No,Male,0,No,No
6145-NNPNO,No,Female,0,No,No
6147-CBCRA,No,Female,0,Yes,No
6152-ONASV,No,Female,0,Yes,No
6156-UZDLF,No,Female,0,No,No
6158-DWPZT,Yes,Male,0,Yes,No
6158-HDPXZ,No,Male,0,No,No
6161-ERDGD,No,Male,0,Yes,Yes
6161-UUUTA,Yes,Male,1,No,No
6164-HAQTX,No,Male,0,No,No
6164-HXUGH,No,Female,0,Yes,Yes
6166-ILMNY,Yes,Female,0,No,No
6166-YIPFO,No,Male,0,Yes,No
6167-SYRNG,,Male,1,Yes,No
6168-WFVVF,Yes,Female,1,No,No
6168-YBYNP,No,Male,0,No,No
6169-PGNCD,No,Female,0,No,No
6169-PPETC,No,Male,0,Yes,Yes
6171-ZTVYB,No,Male,0,Yes,No
6172-FECYY,Yes,Male,0,Yes,Yes
6173-GOLSU,No,Male,1,Yes,No
6173-ITPWD,Yes,Male,0,Yes,No
6174-NRBTZ,No,Male,0,No,No
6175-IRFIT,No,Male,0,No,No
6176-YJWAS,No,Male,0,Yes,No
6177-PEVRA,No,Female,0,No,No
6178-KFNHS,Yes,Female,0,No,Yes
6179-GJPSO,Yes,Female,1,No,No
6180-YBIQI,No,Male,0,No,No
6181-AXXYF,No,Male,0,Yes,Yes
6184-DYUOB,No,Female,0,Yes,No
6185-TASNN,No,Male,1,No,No
6188-UXBBR,No,Female,0,Yes,No
6194-HBGQN,No,Male,0,No,No
6195-MELTI,No,Male,0,No,No
6196-HBOBZ,No,Male,0,Yes,No
6198-PNNSZ,No,Female,0,Yes,No
6198-RTPMF,No,Female,0,Yes,No
6198-ZFIOJ,No,Female,0,No,No
6199-IPCAO,No,Female,0,Yes,Yes
6199-IWKGC,No,Female,1,Yes,No
6202-DYYFX,No,Female,0,No,No
6202-JVYEU,No,Male,0,No,No
6203-HBZPA,No,Male,0,No,No
6204-IEUXJ,Yes,Female,0,No,No
6207-WIOLX,Yes,Female,0,Yes,Yes
6210-KBBPI,Yes,Male,1,No,No
6211-WHMYA,No,Female,1,No,No
6211-WWLTF,No,Male,0,Yes,No
6212-ATMLK,No,Female,0,No,No
6214-EDAKZ,Yes,Female,0,Yes,Yes
6215-NQCPY,No,Male,0,No,No
6217-KDYWC,No,Male,0,No,Yes
6217-TOWGS,No,Female,0,Yes,No
6218-KNUBD,No,Male,0,No,No
6221-AVQYL,Yes,Male,0,No,No
6223-DHJGV,No,Female,0,No,No
6225-VNQSJ,,Male,0,No,No
6227-FBDXH,No,Male,0,Yes,No
6227-HWPWX,Yes,Female,0,No,Yes
6229-LSCKB,No,Male,1,No,No
6229-UOLQL,No,Male,0,Yes,Yes
6230-BSUXY,Yes,Female,1,No,No
6231-WFGFH,No,Male,0,Yes,Yes
6233-HXJMX,No,Female,0,No,No
6234-PFPXL,No,Male,0,Yes,No
6234-RAAPL,No,Female,0,Yes,Yes
6235-VDHOM,Yes,Female,1,No,No
6240-EURKS,Yes,Female,0,No,Yes
6242-FEGFD,No,Male,0,Yes,No
6242-MBHPK,No,Female,1,Yes,No
6242-SGYTS,No,Male,0,Yes,Yes
6243-OZGFH,No,Female,0,No,No
6244-BESBM,No,Male,0,Yes,Yes
6248-BSHKG,No,Male,0,Yes,Yes
6248-TKCQV,No,Female,0,Yes,Yes
6250-CGGUN,No,Male,0,No,No
6252-DFGTK,No,Female,0,Yes,No
6253-GNHWH,No,Female,0,Yes,Yes
6253-WRFHY,No,Male,0,Yes,Yes
6257-DTAYD,No,Male,0,Yes,No
6257-RJOHI,No,Male,0,No,No
6258-NGCNG,No,Male,0,No,No
6258-PVZWJ,No,Male,0,Yes,No
6259-WJQLC,No,Male,1,No,No
6260-ONULR,No,Male,0,No,No
6260-XLACS,No,Male,0,No,No
6261-LHRTG,No,Female,0,No,No
6261-RCVNS,Yes,Female,0,No,No
6265-FRMTQ,No,Male,0,No,No
6265-SXWBU,No,Male,0,Yes,Yes
6266-QHOJZ,No,Female,0,No,No
6267-DCFFZ,No,Female,1,Yes,No
6270-OMFIW,Yes,Male,0,Yes,No
6271-PRTUU,,Female,0,Yes,Yes
6272-HWGNQ,,Female,0,No,No
6275-YDUVO,Yes,Female,0,No,No
6278-FEPBZ,No,Female,0,No,No
6281-FKEWS,No,Female,0,No,No
6283-GITPX,No,Male,0,No,Yes
6284-AHOOQ,Yes,Male,1,No,No
6284-KMNUF,No,Female,0,Yes,No
6285-FTQBF,No,Male,0,Yes,Yes
6286-SUUWT,No,Male,0,No,No
6286-ZHAOK,No,Female,0,Yes,Yes
6288-CHQJB,No,Female,0,Yes,Yes
6288-LBEAR,No,Female,0,No,No
6289-CPNLD,Yes,Male,0,Yes,Yes
6292-TOSSS,No,Male,0,No,No
6295-OSINB,No,Male,0,Yes,No
6296-DDOOR,No,Female,0,No,No
6297-NOOPG,No,Female,0,Yes,No
6298-QDFNH,Yes,Male,0,No,No
6300-BWMJX,No,Female,0,Yes,No
6302-JGYRJ,Yes,Male,0,No,Yes
6303-APKJD,,Male,1,Yes,No
6303-KFWSL,No,Female,0,No,No
6304-IJFSQ,Yes,Male,0,No,No
6305-YLBMM,Yes,Male,0,No,No
6308-CQRBU,No,Female,0,Yes,No
6311-UEUME,Yes,Female,0,No,No
6313-GIDIT,Yes,Male,1,No,No
6317-YPKDH,Yes,Female,0,No,No
6319-IEJWJ,Yes,Male,0,Yes,Yes
6319-QSUSR,No,Female,0,No,Yes
6319-ZXCPZ,,Male,0,Yes,No
6322-HRPFA,No,Male,0,Yes,Yes
6322-PJJDJ,No,Male,0,Yes,No
6323-AYBRX,Yes,Male,0,No,No
6326-MTTXK,Yes,Male,0,No,No
6328-ZPBGN,Yes,Female,1,No,No
6330-JKLPC,Yes,Male,0,Yes,No
6331-EWIEB,Yes,Male,0,No,No
6331-LWDTQ,Yes,Male,0,No,No
6332-FBZRI,No,Male,0,Yes,Yes
6333-YDVLT,No,Male,0,No,No
6338-AVWCY,Yes,Male,0,No,No
6339-DKLMK,No,Female,0,No,No
6339-RZCBJ,No,Male,0,No,No
6339-TBELP,No,Male,0,No,No
6339-YPSAH,No,Male,0,No,No
6340-DACFT,No,Female,0,Yes,Yes
6341-AEVKX,No,Female,0,Yes,No
6341-JVQGF,No,Female,0,Yes,Yes
6344-SFJVH,No,Female,0,No,No
6345-FZOQH,No,Male,0,Yes,No
6345-HOVES,No,Male,0,No,No
6345-ULYRW,Yes,Male,1,Yes,No
6347-DCUIK,Yes,Male,0,No,No
6348-SNFUS,No,Male,0,Yes,Yes
6349-JDHQP,No,Female,0,No,No
6350-XFYGW,No,Male,1,No,No
6351-SCJKT,No,Male,0,No,No
6352-GIGGQ,No,Male,0,No,No
6352-TWCAU,Yes,Female,0,No,No
6353-BRMMA,No,Female,0,Yes,Yes
6356-ELRKD,Yes,Female,0,No,No
6357-JJPQT,No,Female,0,No,No
6358-LYNGM,Yes,Male,0,No,No
6360-SVNWV,No,Female,1,No,No
6362-QHAFM,No,Male,0,Yes,No
6365-HITVU,No,Female,0,Yes,Yes
6365-MTGZX,Yes,Male,0,No,No
6366-XIVKZ,No,Female,0,Yes,Yes
6366-ZGQGL,Yes,Male,0,No,No
6368-NWMCE,No,Female,0,No,No
6368-TZZDT,No,Male,0,Yes,Yes
6369-MCAKO,No,Female,0,Yes,Yes
6370-ZVHDV,No,Female,0,Yes,No
6371-NZYEG,No,Male,0,Yes,Yes
6372-RFVNS,Yes,Female,0,Yes,No
6374-AFWOX,No,Male,0,Yes,No
6374-NTQLP,No,Male,1,Yes,Yes
6376-GAHQE,Yes,Male,0,No,No
6377-KSLXC,No,Male,0,No,No
6377-WHAOX,No,Female,0,Yes,No
6379-RXJRQ,Yes,Male,0,Yes,No
6380-ARCEH,No,Male,0,No,No
6381-LOPCO,,Male,0,No,No
6383-ZTSIW,No,Female,1,Yes,No
6384-VMJHP,No,Female,0,No,No
6385-MVEPL,,Male,0,Yes,Yes
6386-SZZKH,Yes,Female,0,Yes,Yes
6388-TABGU,No,Male,0,No,Yes
6390-DSAZX,Yes,Female,0,No,Yes
6393-WRYZE,Yes,Female,0,Yes,No
6394-HHHZM,No,Male,0,No,No
6394-MFYNG,Yes,Female,0,No,No
6397-JNZZG,Yes,Female,1,Yes,No
6400-BWQKW,Yes,Female,0,No,No
6402-EJMWF,No,Male,0,No,No
6402-SSEJG,No,Female,0,No,No
6402-ZFPPI,Yes,Female,1,No,No
6407-GSJNL,No,Female,0,No,No
6407-UTSLV,No,Female,1,No,No
6408-OTUBZ,No,Female,0,No,No
6408-WHTEF,No,Male,0,Yes,Yes
6410-LEFEN,Yes,Female,0,No,No
6413-XKKPU,Yes,Male,0,Yes,Yes
6416-JNVRK,No,Female,0,No,No
6416-TVAIH,Yes,Male,0,Yes,Yes
6416-YJTTB,No,Male,0,No,No
6418-HNFED,No,Male,0,Yes,No
6418-PIQSP,No,Female,0,Yes,No
6419-ZTTLE,No,Male,1,Yes,No
6421-SZVEM,No,Female,0,Yes,Yes
6424-ELEYH,Yes,Female,0,Yes,No
6425-JWTDV,No,Male,0,Yes,No
6425-YQLLO,Yes,Female,1,Yes,No
6427-FEFIG,No,Female,0,Yes,Yes
6429-SHBCB,No,Male,0,No,No
6432-TWQLB,Yes,Male,0,Yes,No
6434-TTGJP,No,Male,0,Yes,Yes
6435-SRWBJ,No,Female,0,No,No
6435-VWCCY,No,Male,1,Yes,No
6437-UDQJM,No,Female,1,Yes,No
6437-UKHMV,Yes,Female,0,No,No
6439-GTPCA,Yes,Female,0,No,No
6439-LAJXL,No,Male,0,Yes,No
6439-PKTRR,No,Female,0,Yes,Yes
6440-DKQGE,No,Male,0,No,Yes
6445-TNRXS,No,Male,0,Yes,Yes
6447-EGDIV,No,Female,0,No,No
6447-GORXK,No,Male,0,No,Yes
6457-GIRWB,Yes,Male,0,No,No
6457-USBER,Yes,Male,0,No,No
6458-CYIDZ,No,Female,1,No,No
6461-PPAXN,No,Female,0,Yes,Yes
6461-SZMCV,No,Female,0,Yes,No
6463-CCMII,,Male,0,No,No
6463-HHXJR,No,Female,0,Yes,Yes
6463-MVYRY,No,Female,1,No,No
6464-KEXXH,No,Male,0,No,No
6465-GSRCL,No,Female,0,No,Yes
6467-CHFZW,Yes,Male,0,Yes,Yes
6469-MRVET,No,Male,0,Yes,Yes
6469-QJKZW,No,Female,0,Yes,No
6473-ULUHT,No,Male,0,Yes,Yes
6474-FVJLC,Yes,Male,0,No,No
6475-VHUIZ,No,Female,0,Yes,No
6476-EPYZR,No,Male,0,Yes,Yes
6476-YHMGA,No,Female,0,Yes,Yes
6478-HRRCZ,No,Male,0,Yes,No
6479-OAUSD,No,Male,0,No,No
6479-SZPLM,No,Male,0,Yes,Yes
6479-VDGRK,No,Female,0,Yes,Yes
6480-YAGIY,No,Male,0,No,No
6481-ESCNL,No,Female,0,No,No
6481-LXPWL,No,Male,0,Yes,Yes
6481-OGDOO,Yes,Male,0,Yes,No
6483-OATDN,No,Male,0,Yes,Yes
6484-LATFU,No,Male,0,No,No
6485-QXWWE,No,Female,0,No,Yes
6486-LHTMA,No,Female,1,Yes,No
6490-FGZAT,No,Male,0,No,No
6496-JDSSB,No,Female,0,No,No
6496-SLWHQ,Yes,Male,1,No,No
6497-TILVL,No,Female,0,Yes,Yes
6500-JVEGC,No,Male,0,No,No
6502-HCJTI,Yes,Male,1,Yes,No
6502-KUGLL,No,Female,0,Yes,Yes
6502-MJQAE,Yes,Male,0,No,No
6504-VBLFL,No,Male,0,Yes,No
6505-OZNPG,No,Female,0,No,No
6506-EYCNH,No,Female,0,Yes,Yes
6507-DTJZV,No,Male,0,No,Yes
6507-MIKMI,,Female,0,No,No
6507-ZJSUR,No,Male,1,Yes,No
6508-NJYRO,No,Male,0,Yes,No
6508-TFQQW,,Male,1,Yes,No
6509-TSGWN,No,Female,0,Yes,Yes
6510-UPNKS,No,Female,0,No,No
6513-EECDB,Yes,Male,1,Yes,No
6516-NKQBO,No,Male,0,Yes,Yes
6518-KZXCB,No,Male,0,No,No
6518-LGAOV,Yes,Female,0,Yes,No
6518-PPLMZ,No,Male,0,Yes,Yes
6519-CFDBX,No,Female,0,No,No
6519-JNHOZ,,Female,0,Yes,No
6519-ZHPXP,No,Female,0,Yes,Yes
6521-YYTYI,Yes,Male,0,No,Yes
6522-OIQSX,No,Female,0,Yes,Yes
6522-YRBXD,No,Male,1,Yes,No
6527-PZFPV,No,Male,0,Yes,Yes
6532-YLWSI,Yes,Female,0,Yes,No
6532-YOHZY,,Male,0,Yes,Yes
6537-OTKMY,No,Male,0,No,No
6537-QLGEX,No,Female,0,No,No
6538-POCHL,No,Male,0,No,No
6542-LWGXJ,No,Male,0,Yes,No
6543-CPZMK,Yes,Male,0,Yes,Yes
6543-JXSOO,No,Female,0,Yes,Yes
6543-XRMYR,Yes,Female,1,No,No
6546-OPBBH,No,Male,0,Yes,Yes
6547-ETRKK,,Female,0,Yes,No
6549-BTYPG,No,Female,0,Yes,No
6549-NNDYT,No,Female,0,No,No
6549-YMFAW,No,Male,1,Yes,No
6551-GNYDG,No,Female,0,Yes,Yes
6551-VLJMV,No,Male,0,Yes,No
6551-ZCOTS,No,Male,1,No,No
6554-ONRKJ,,Male,0,No,Yes
6556-DBKZF,No,Female,0,Yes,Yes
6557-BZXLQ,No,Male,1,No,No
6559-ILWKJ,Yes,Male,0,Yes,No
6559-PDZLR,No,Male,0,No,No
6559-RAKOZ,No,Male,0,Yes,Yes
6563-VNPMN,No,Female,1,No,No
6563-VRERX,No,Male,0,Yes,Yes
6567-HOOPW,Yes,Female,1,No,No
6568-POCUI,No,Female,0,Yes,No
6569-KTMDU,No,Female,0,No,No
6572-ADKRS,No,Female,0,No,No
6574-MCOEH,No,Female,0,Yes,Yes
6575-SUVOI,No,Female,1,Yes,No
6576-FBXOJ,No,Male,0,Yes,No
6578-KRMAW,No,Male,0,No,No
6579-JPICP,No,Male,0,No,No
6581-NQCBA,Yes,Female,0,Yes,No
6582-OIVSP,No,Female,0,No,No
6582-PLFUU,No,Male,0,Yes,Yes
6583-KQJLK,No,Female,1,Yes,No
6583-QGCSI,Yes,Female,1,Yes,No
6583-SZVGP,No,Male,0,No,No
